what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615758592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410615758609
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1410615759044
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1410615759138
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1410615759609
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1410615759672
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1410615759677
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1410615759733
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1410615759736
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615760396
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615760690
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615762630
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615762630
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410615763618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615765380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615776197
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410615776224
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615777745
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615777875
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615780274
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615780274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615783653
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615800955
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.properties",1410615800971
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410615807156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615809365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615814425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410615814438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615830568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615837847
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410615837859
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615839235
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615839379
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615842207
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615842207
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410615843342
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615847707
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615854813
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410615854838
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615856488
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615856621
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615860194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615867842
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615965066
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410615967664
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615967664
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615969927
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410615971866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410615985647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615988646
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1410615988696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410615990674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410616030671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410616043267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410616048620
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410616065034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616069167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616084671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616091965
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616449902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616451364
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616534515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616538716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616554504
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1410616555994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1410616557651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410616558874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616560533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616573666
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410616574621
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1410616575219
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410616584236
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410616593645
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616594149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616666690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616675479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616678024
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410616684869
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410616692900
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410616720822
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410616721112
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410616721234
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1410616724537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616726374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410616733968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1410616734002
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1410616735586
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1410616735658
